E04382	2020-03-31	(連結子会社) ＲＫＢ毎日放送株式会社 (注2)(注4)	福岡市早良区	100	放送	100
E04382	2020-03-31	株式会社ＢＣＣ (注2)(注4)	福岡市中央区	100	システム関連	70
E04382	2020-03-31	株式会社ＲＫＢ映画社	福岡市早良区	50	その他	100
E04382	2020-03-31	ＲＫＢミューズ株式会社	福岡市早良区	46	その他	100
E04382	2020-03-31	ＲＫＢ興発株式会社 (注2)	福岡市早良区	50	不動産	100
