E03575	2020-03-31	しがぎん コンピュータ サービス株式会社	滋賀県大津市	20	事務計算受託業務	100.00
E03575	2020-03-31	しがぎんビジネスサービス株式会社	滋賀県大津市	40	事務代行業務、不動産管理業務	100.00
E03575	2020-03-31	株式会社しがぎん 経済文化センター	滋賀県大津市	10	コンサルティング業務	100.00
E03575	2020-03-31	株式会社滋賀 ディーシーカード	滋賀県大津市	30	クレジットカード業務、信用保証業務	100.00
E03575	2020-03-31	しがぎんリース ・キャピタル 株式会社	滋賀県大津市	31	リース・投資業務	100.00
E03575	2020-03-31	しがぎん代理店 株式会社	滋賀県大津市	40	銀行代理店業務	100.00
E03575	2020-03-31	株式会社しがぎん ジェーシービー	滋賀県大津市	30	クレジットカード業務	100.00
E03575	2020-03-31	しがぎん キャッシュ サービス株式会社	滋賀県大津市	10	現金精査・整理、ＡＴＭの管理業務	100.00
E03575	2020-03-31	滋賀保証サービス 株式会社	滋賀県大津市	60	信用保証業務、貸出担保評価・管理業務	100.00
