E00251	2020-03-31	㈱アスペック	長野県長野市	50,000	土木事業	100.0
E00251	2020-03-31	丸善土木㈱	長野県松本市	60,000	土木事業	96.8
E00251	2020-03-31	菅平峰の原グリーン開発㈱	長野県須坂市	80,000	その他の事業	100.0
E00251	2020-03-31	守谷不動産㈱	長野県長野市	10,000	不動産事業	100.0
E00251	2020-03-31	トヨタホームしなの㈱	長野県長野市	80,000	建築事業	100.0
E00251	2020-03-31	機材サービス㈱	長野県長野市	70,000	建築事業	100.0
