E03602	2020-03-31	りゅうぎんビジネスサービス株式会社	沖縄県 那覇市	10	現金精査整理	100.0
E03602	2020-03-31	株式会社りゅうぎん総合研究所	沖縄県 那覇市	23	産業、経済、金融に関する調査研究	100.0
E03602	2020-03-31	株式会社りゅうぎんディーシー	沖縄県 那覇市	195	クレジットカード	100.0
E03602	2020-03-31	りゅうぎん保証株式会社	沖縄県 那覇市	20	信用保証	 100.0 
E03602	2020-03-31	株式会社ＯＣＳ	沖縄県 那覇市	279	クレジットカード・個別信用購入斡旋	100.0
E03602	2020-03-31	株式会社琉球リース	沖縄県 那覇市	346	リース	100.0
