E00446	2020-03-31	上海鮮冷儲運有限公司	中国 上海市	393万 米ドル	〃	82.4 (82.4)
E00446	2020-03-31	江蘇鮮華物流有限公司	中国 江陰市	1,500万 人民元	〃	65.0 (65.0)
E00446	2020-03-31	㈱ニューハウジング	東京都中央区	120	不動産	100.0
E00446	2020-03-31	㈱ニチレイ バイオサイエンス	東京都中央区	450	その他	100.0
E00446	2020-03-31	㈱ニチレイビジネス パートナーズ	東京都中央区	30	〃	100.0
E00446	2020-03-31	㈱ニチレイアウラ	千葉県船橋市	20	〃	100.0 (25.0)
E00446	2020-03-31	Pathcom Systems Corporation	米国 カリフォルニア州	1,401万 米ドル	〃	100.0 (100.0)
E00446	2020-03-31	新サンフード工業㈱	宮崎県宮崎市	30	加工食品の製造・販売	20.0 (20.0)
E00446	2020-03-31	泰安佳裕食品有限公司	中国 山東省	2,581万 人民元	農産冷凍加工品の生産及び販売	30.0 (30.0)
E00446	2020-03-31	Shinmei Foods U.S.A. Corporation	米国 カリフォルニア州	2,761万 米ドル	加工食品の製造・販売	49.0 (49.0)
E00446	2020-03-31	東京団地冷蔵㈱	東京都大田区	100	冷蔵施設の賃貸、冷蔵倉庫業	28.5 (28.5)
E00446	2020-03-31	SCG Nichirei Logistics Co.,Ltd.	タイ国 バンコク市	7億2千万 タイバーツ	低温物流	49.0 (49.0)
E00446	2020-03-31	NL Cold Chain Network(M) SDN BHD	マレーシア プチョン市	5,338万 リンギット	低温物流	40.0 (40.0)
E00446	2020-03-31	㈱帝国ホテルキッチン	東京都千代田区	100	調理食品の製造・加工及び売買	50.0
E00446	2020-03-31	㈱日立フーズ＆ロジスティクスシステムズ	東京都中央区	300	情報システムサービス	44.0
E00446	2020-03-31	錦築（煙台）食品研究 開発有限公司	中国 山東省	240	食品の分析評価・研究開発	50.0
